project_name,package_name,class_name,BrainMethod,ClassDataShouldBePrivate,ComplexClass,DataClass,DispersedCoupling,FeatureEnvy,GodClass,IntensiveCoupling,LazyClass,LongMethod,LongParameterList,MessageChain,RefusedBequest,ShotgunSurgery,SpaghettiCode,SpeculativeGenerality
XMPP-Client-master,xmppclient,xmppclient.AvatarChooser.AvatarSwingWorker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.ChangePasswordDialog,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
XMPP-Client-master,chat,xmppclient.chat.ChatPanel,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
XMPP-Client-master,chat,xmppclient.chat.ChatTextPaneStyledDocument,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,chat,xmppclient.chat.ChatUI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
XMPP-Client-master,chat,xmppclient.chat.InvitationReceivedUI,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
XMPP-Client-master,chat,xmppclient.chat.MultiUserChatInviteUI,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
XMPP-Client-master,chat,xmppclient.chat.MultiUserChatUI,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
XMPP-Client-master,chat,xmppclient.chat.MultiUserChatUI.MemberListRenderer,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.Connection,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.ContactToolTip,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.ContactTreeRenderer,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.CustomEmoticonDialog,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.CustomStatusDialog,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.CustomStatusDialog.ModeComboBoxRenderer,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.CustomStatusDialog.AvailabilityComboBoxRenderer,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.DeleteAccountDialog,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
XMPP-Client-master,emoticons,xmppclient.emoticons.Emoticon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,emoticons,xmppclient.emoticons.Emoticons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.EmoticonsUI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.EmoticonsUI.EmoticonsListRenderer,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.FileChooserFilter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.FileTransferChooser,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.FileTransferChooserAccessory,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.FileTransferUI,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
XMPP-Client-master,formatter,xmppclient.formatter.Format,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
XMPP-Client-master,formatter,xmppclient.formatter.FormatterUI,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
XMPP-Client-master,images,xmppclient.images.Icons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,tango,xmppclient.images.tango.TangoIcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,jingle,xmppclient.jingle.IncomingSession,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,jingle,xmppclient.jingle.IncomingSession.BytestreamListener,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
XMPP-Client-master,jingle,xmppclient.jingle.IncomingSessionUI,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
XMPP-Client-master,jingle,xmppclient.jingle.JingleManager,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,jingle,xmppclient.jingle.JingleSessionRequest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,jingle,xmppclient.jingle.JingleSessionRequestListener,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
XMPP-Client-master,jingle,xmppclient.jingle.OutgoingSession,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,packet,xmppclient.jingle.packet.Description,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,packet,xmppclient.jingle.packet.File,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
XMPP-Client-master,packet,xmppclient.jingle.packet.Jingle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,provider,xmppclient.jingle.provider.DescriptionProvider,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,provider,xmppclient.jingle.provider.FileProvider,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
XMPP-Client-master,provider,xmppclient.jingle.provider.JingleProvider,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
XMPP-Client-master,jingle,xmppclient.jingle.Session,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
XMPP-Client-master,jingle,xmppclient.jingle.TestReceiver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,jingle,xmppclient.jingle.TestSender,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.MainUI,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
XMPP-Client-master,xmppclient,xmppclient.MainUI.SubscriptionRequestListener,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.PrivacyListUI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.PrivacyUI,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.RegistrationUI,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.SettingsManager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.StatusComboBoxRenderer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
XMPP-Client-master,tabs,xmppclient.tabs.Renderer,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
XMPP-Client-master,tabs,xmppclient.tabs.VerticalRenderer,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.Utils,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
XMPP-Client-master,vcard,xmppclient.vcard.HomePanel,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
XMPP-Client-master,vcard,xmppclient.vcard.PersonalPanel,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
XMPP-Client-master,vcard,xmppclient.vcard.VCardEditor,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
XMPP-Client-master,vcard,xmppclient.vcard.WorkPanel,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.XMPPClient,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
XMPP-Client-master,xmppclient,xmppclient.XMPPClient.ConnectSwingWorker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriParams,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.BeliefOperator,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.ExtentRestriction,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.PassageExtentRestriction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.FieldExtentRestriction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.ExtentRestrictedBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.ExtentRestrictedBeliefOperatorImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.GroupBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.GroupBeliefOperatorImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.CombineBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.OrBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.SumBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.MaxBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.WeightedGroupBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.WeightedGroupBeliefOperatorImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.WeightBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.WeightedAndBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.WeightedSumBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.PriorBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.NotBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.FilterBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.FilterRequireBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.FilterRejectBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.TermBeliefOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.TermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.TermOperatorImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.GroupTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.WeightedGroupTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.GroupTermOperatorImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.WindowTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.OrderedWindowTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.UnorderedWindowTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.BinaryAndTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.SynonymTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.WeightedSynonymTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.DateTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.DateEqualsTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.DateBeforeTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.DateAfterTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.DateBetweenTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.NumericTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.NumericEqualsTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.NumericLessThanTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.NumericGreaterThanTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.NumericBetweenTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.AnyFieldTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.WildcardTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQuery.TextTermOperator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.QueryEnvironment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.QueryRequest,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.QueryRequest.SmoothingRule,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.QueryRequest.DirichletSmoothingRule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.QueryRequest.JelinekMercerSmoothingRule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.QueryRequest.TwoStageSmoothingRule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.QueryResult,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.ScoredDocument,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.ScoredExtent,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cmu-commons-master-indri,impl,edu.cmu.commons.indri.impl.QueryClient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,impl,edu.cmu.commons.indri.impl.QueryEnvironment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,rmi,edu.cmu.commons.indri.rmi.QueryClient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,rmi,edu.cmu.commons.indri.rmi.QueryServer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-indri,api,edu.cmu.commons.indri.api.IndriQueryParserTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.AbstractMatrixReader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.AbstractMatrixWriter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.AbstractVectorReader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.AbstractVectorWriter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.BinaryMatrixReader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.BinaryMatrixWriter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.BinaryVectorReader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.BinaryVectorWriter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.MatrixReader,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.MatrixWriter,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.TextMatrixReader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.TextMatrixWriter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.TextVectorReader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.TextVectorWriter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.VectorReader,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cmu-commons-master-mtj,io,edu.cmu.commons.mtj.io.VectorWriter,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cmu-commons-master-mtj,util,edu.cmu.commons.mtj.util.MatrixFileConverter,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
cmu-commons-master-mtj,util,edu.cmu.commons.mtj.util.MatrixUtils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmu-commons-master-mtj,test,edu.cmu.commons.mtj.test.MatrixFileConverterTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,adobe,AddDigits,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interviews-master,adobe,MajorityElement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,airbnb,AddTwoNumbers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,airbnb,ContainsDuplicate,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interviews-master,airbnb,ContainsDuplicatesII,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interviews-master,airbnb,Solution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,airbnb,HouseRobber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,airbnb,MergeKSortedLists,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,airbnb,RegularExpressionMatching,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,airbnb,TwoSum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,airbnb,ValidParentheses,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,AddTwoNumbers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,BestTimeToBuyAndSellStock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,BinaryTreeLevelOrderTraversal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,EncodeAndDecodeTinyURL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,FirstUniqueCharacterInAString,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,GroupAnagrams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,RandomizedSet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,KthLargestElementInAnArray,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interviews-master,amazon,LetterCombinationsOfAPhoneNumber,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
interviews-master,amazon,LinkedListCycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,LongestPalindromicSubstring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,LowestCommonAncestorOfABinaryTree,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interviews-master,amazon,MergeKSortedLists,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,MinCostClimbingStairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,MinStack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,MinStack.Node,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interviews-master,amazon,NumberOfIslands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,PalindromeLinkedList,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,ProductOfArrayExceptSelf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,ReverseLinkedList,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,RotateImage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,Subsets,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
interviews-master,amazon,TrappingRainWater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,TwoSum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,ValidateBinarySearchTree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,ValidParentheses,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,amazon,WordBreak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,apple,ReverseWordsInAString,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interviews-master,apple,ValidSudoku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,bloomberg,FirstUniqueCharacterInAString,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,bloomberg,LinkedListCycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,bloomberg,LongestPalindromicSubstring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,bloomberg,MinStack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,bloomberg,MinStack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interviews-master,bloomberg,ReverseWordsInAString,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interviews-master,bloomberg,UniquePaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,AddAndSearchWordDataStructure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,AddAndSearchWordDataStructure.TrieNode,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interviews-master,facebook,AddBinary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,BestTimeToBuyAndSellStock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,BinarySearchTreeIterator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,BinaryTreeLevelOrderTraversal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,BinaryTreePaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,BinaryTreeVerticalOrderTraversal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,CloneGraph,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,CombinationSumIV,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interviews-master,facebook,CountAndSay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,DecodeWays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,EncodeAndDecodeTinyURL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,ExclusiveTimeOfFunctions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,ExpressionAddOperators,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
interviews-master,facebook,FindTheCelebrity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,FirstBadVersion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,FlattenNestedListIterator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,GroupAnagrams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interviews-master,facebook,HammingDistance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interviews-master,facebook,TrieNode,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
